Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,Average Hookload kkgf,Total Hookload kkgf,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,EDRT unitless,Pump 1 Stroke Rate 1/min,Total Bit Revolutions unitless,Mud Density In g/cm3.1,Weight on Bit kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,Inverse ROP s/m,Pump 4 Stroke Rate 1/min,Rig Mode unitless,MWD Shock Peak m/s2,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Rate of Penetration (5ft avg) m/h,AJAM_MWD unitless,1/2ft ROP m/h,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,MWD DNI Temperature degC,Average Surface Torque kN.m,Total Downhole RPM rpm,SHK3TM_RT min,Pump 3 Stroke Rate 1/min,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,RNN
Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,Average Hookload kkgf,Total Hookload kkgf,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,EDRT unitless,Pump 1 Stroke Rate 1/min,Total Bit Revolutions unitless,Mud Density In g/cm3.1,Weight on Bit kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,Inverse ROP s/m,Pump 4 Stroke Rate 1/min,Rig Mode unitless,MWD Shock Peak m/s2,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Rate of Penetration (5ft avg) m/h,AJAM_MWD unitless,1/2ft ROP m/h,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,MWD DNI Temperature degC,Average Surface Torque kN.m,Total Downhole RPM rpm,SHK3TM_RT min,Pump 3 Stroke Rate 1/min,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,RNN
-0.03519461,0.30743968,0.004377622,-2.3968374e-05,-0.034933772,-0.021992728,-0.035280198,0.034963936,-0.043945994,0.0022885383,0.02195176,-0.040003713,-0.033318277,0.002500771,-0.03555548,0.0,0.045156494,-0.033318277,0.016152933,-0.035708953,-0.04393571,0.018468885,0.044807393,-0.03762803,0.059299693,0.019792182,-0.035196748,0.0,0.0,-0.00936085,0.0,0.0,-0.029722216,0.0,0.02963453,0.0323889,0.0,0.023439692,-0.035219125,0.045159124,0.0,-0.035800926,-0.017911224,-0.034933772,0.0,0.044858824,-0.027065562,0.012215454,0.02063104,0.059299693,0.0220371,0.95371985
Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,Average Hookload kkgf,Total Hookload kkgf,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,EDRT unitless,Pump 1 Stroke Rate 1/min,Total Bit Revolutions unitless,Mud Density In g/cm3.1,Weight on Bit kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,Inverse ROP s/m,Pump 4 Stroke Rate 1/min,Rig Mode unitless,MWD Shock Peak m/s2,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Rate of Penetration (5ft avg) m/h,AJAM_MWD unitless,1/2ft ROP m/h,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,MWD DNI Temperature degC,Average Surface Torque kN.m,Total Downhole RPM rpm,SHK3TM_RT min,Pump 3 Stroke Rate 1/min,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,RNN
0.000106182364,-0.6210997,0.021137571,0.010224643,0.29198664,-0.07990474,0.00062109437,-0.13270158,0.038038515,-0.001023509,-0.17504413,0.018043142,0.21956775,-0.01676812,0.049318254,0.0,-0.102992564,0.21956775,-0.06073749,0.0018329237,0.038033422,-0.13488726,-0.06587788,0.05078854,-0.34284648,-0.10142142,0.0012825518,0.0,0.0,0.037110075,0.0,0.0,0.05545187,0.0,-0.15048511,-0.2563902,0.0,-0.19903079,0.00010559126,-0.06807637,0.0,0.057023995,0.12056133,0.29198664,0.0,-0.06910337,0.16052988,-0.05803954,-0.11839001,-0.34284648,-0.1573148,0.76527
Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,Average Hookload kkgf,Total Hookload kkgf,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,EDRT unitless,Pump 1 Stroke Rate 1/min,Total Bit Revolutions unitless,Mud Density In g/cm3.1,Weight on Bit kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,Inverse ROP s/m,Pump 4 Stroke Rate 1/min,Rig Mode unitless,MWD Shock Peak m/s2,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Rate of Penetration (5ft avg) m/h,AJAM_MWD unitless,1/2ft ROP m/h,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,MWD DNI Temperature degC,Average Surface Torque kN.m,Total Downhole RPM rpm,SHK3TM_RT min,Pump 3 Stroke Rate 1/min,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,RNN
-0.0076243533,-0.49725002,0.04256653,0.019616734,0.19904105,-0.082695946,-0.0071013016,-0.124165446,-0.015432731,0.0010539413,-0.2157367,0.007282108,0.20850085,-0.020661114,0.05223054,0.0,-0.09849966,0.20850085,0.012346796,-0.006302448,-0.015427025,-0.20132837,-0.06314891,0.052058924,-0.4968154,-0.030155592,-0.0062122135,0.0,0.0,0.043492425,0.0,0.0,0.04357305,0.0,-0.14363666,-0.29963613,0.0,-0.24742863,-0.0076337014,-0.065288864,0.0,0.06634905,0.07281195,0.19904105,0.0,-0.066500954,0.18585211,-0.08178142,-0.13680238,-0.4968154,-0.16574574,0.89719516
Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,Average Hookload kkgf,Total Hookload kkgf,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,EDRT unitless,Pump 1 Stroke Rate 1/min,Total Bit Revolutions unitless,Mud Density In g/cm3.1,Weight on Bit kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,Inverse ROP s/m,Pump 4 Stroke Rate 1/min,Rig Mode unitless,MWD Shock Peak m/s2,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Rate of Penetration (5ft avg) m/h,AJAM_MWD unitless,1/2ft ROP m/h,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,MWD DNI Temperature degC,Average Surface Torque kN.m,Total Downhole RPM rpm,SHK3TM_RT min,Pump 3 Stroke Rate 1/min,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,RNN
-0.01803223,-0.43555602,0.05134392,0.044670284,0.20462622,-0.06427974,-0.020178366,-0.09023601,-0.054392304,-0.0007511151,-0.03135581,-0.020663233,0.12416305,-0.0026473822,-0.027524987,0.0,-0.05750906,0.12416305,-0.021676587,-0.01946776,-0.05437742,-0.29293525,-0.03618321,-0.024738079,-0.73034346,-0.044189636,-0.019745769,0.0,0.0,0.008862802,0.0,0.0,0.023509001,0.0,-0.06847245,-0.06462417,0.0,-0.032611057,-0.018043416,-0.038850047,0.0,-0.0141471485,0.13714598,0.20462622,0.0,-0.04078252,0.05303679,-0.05606812,-0.07292468,-0.73034346,0.044137266,1.006877
Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,Average Hookload kkgf,Total Hookload kkgf,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,EDRT unitless,Pump 1 Stroke Rate 1/min,Total Bit Revolutions unitless,Mud Density In g/cm3.1,Weight on Bit kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,Inverse ROP s/m,Pump 4 Stroke Rate 1/min,Rig Mode unitless,MWD Shock Peak m/s2,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Rate of Penetration (5ft avg) m/h,AJAM_MWD unitless,1/2ft ROP m/h,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,MWD DNI Temperature degC,Average Surface Torque kN.m,Total Downhole RPM rpm,SHK3TM_RT min,Pump 3 Stroke Rate 1/min,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,RNN
-0.017203553,-0.8446724,-0.0062094745,0.009267171,0.3749409,-0.10305123,-0.02138083,-0.1362718,0.06312213,-0.0033191822,-0.047958758,-0.011752985,0.22424677,-0.003510397,-0.03225716,0.0,-0.08755528,0.22424677,-0.3256356,-0.020140018,0.063113764,-0.20097983,-0.054609403,-0.022097528,-0.5004701,-0.3515174,-0.020807115,0.0,0.0,0.013726307,0.0,0.0,0.04909046,0.0,-0.09532138,-0.09308903,0.0,-0.046107683,-0.01720859,-0.059413083,0.0,-0.033415444,0.22569096,0.3749409,0.0,-0.0628851,0.07790566,-0.060440145,-0.12791778,-0.5004701,-0.16397563,1.2758129
Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,Average Hookload kkgf,Total Hookload kkgf,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,EDRT unitless,Pump 1 Stroke Rate 1/min,Total Bit Revolutions unitless,Mud Density In g/cm3.1,Weight on Bit kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,Inverse ROP s/m,Pump 4 Stroke Rate 1/min,Rig Mode unitless,MWD Shock Peak m/s2,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Rate of Penetration (5ft avg) m/h,AJAM_MWD unitless,1/2ft ROP m/h,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,MWD DNI Temperature degC,Average Surface Torque kN.m,Total Downhole RPM rpm,SHK3TM_RT min,Pump 3 Stroke Rate 1/min,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,RNN
-0.042695142,-0.1566323,0.03387043,0.03328721,0.11113269,-0.06946111,-0.04465071,-0.067930415,-0.05784434,0.00064885063,-0.0019641905,-0.050140228,0.06552771,-0.0015307538,-0.058679454,0.0,-0.041323297,0.06552771,0.0028584574,-0.044491354,-0.057830963,-0.28869754,-0.02635773,-0.056170482,-0.71054095,-0.009718633,-0.044411954,0.0,0.0,0.0037234752,0.0,0.0,0.011804545,0.0,-0.051316436,-0.020138042,0.0,0.00074049976,-0.042725172,-0.027783403,0.0,-0.046191853,0.077821195,0.11113269,0.0,-0.028877527,0.025772013,-0.013738665,-0.045494914,-0.71054095,0.09539409,0.46143484
Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,Average Hookload kkgf,Total Hookload kkgf,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,EDRT unitless,Pump 1 Stroke Rate 1/min,Total Bit Revolutions unitless,Mud Density In g/cm3.1,Weight on Bit kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,Inverse ROP s/m,Pump 4 Stroke Rate 1/min,Rig Mode unitless,MWD Shock Peak m/s2,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Rate of Penetration (5ft avg) m/h,AJAM_MWD unitless,1/2ft ROP m/h,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,MWD DNI Temperature degC,Average Surface Torque kN.m,Total Downhole RPM rpm,SHK3TM_RT min,Pump 3 Stroke Rate 1/min,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,RNN
-0.05027997,-0.2777887,0.01386532,0.024286939,0.14098936,-0.072328,-0.052225765,-0.076684035,-0.012014488,-0.00082100264,0.029575108,-0.0563911,0.080856815,0.0005302229,-0.07506377,0.0,-0.04449177,0.080856815,-0.075014815,-0.051751897,-0.012010469,-0.3139934,-0.027654374,-0.07142709,-0.78712726,-0.08353194,-0.05214701,0.0,0.0,-0.0001866921,0.0,0.0,0.016480938,0.0,-0.053473335,0.017020976,0.0,0.035162482,-0.050306164,-0.029830603,0.0,-0.06394351,0.111625336,0.14098936,0.0,-0.031544562,0.011381595,-0.018460313,-0.06053031,-0.78712726,0.088499926,0.84914744
Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,Average Hookload kkgf,Total Hookload kkgf,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,EDRT unitless,Pump 1 Stroke Rate 1/min,Total Bit Revolutions unitless,Mud Density In g/cm3.1,Weight on Bit kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,Inverse ROP s/m,Pump 4 Stroke Rate 1/min,Rig Mode unitless,MWD Shock Peak m/s2,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Rate of Penetration (5ft avg) m/h,AJAM_MWD unitless,1/2ft ROP m/h,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,MWD DNI Temperature degC,Average Surface Torque kN.m,Total Downhole RPM rpm,SHK3TM_RT min,Pump 3 Stroke Rate 1/min,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,RNN
-0.061027993,-0.24398784,0.018469771,0.03355065,0.3041423,-0.09211714,-0.06338627,-0.06910021,-0.02533429,-0.0010641869,0.121635616,-0.06961147,0.12284544,-0.0010567381,-0.099734135,0.0,-0.034924634,0.12284544,-0.0870185,-0.062572464,-0.0253268,-0.3299026,-0.019720854,-0.09633454,-0.81707835,-0.10072405,-0.06333058,0.0,0.0,-0.014399012,0.0,0.0,0.021950921,0.0,-0.043022066,0.12369918,0.0,0.13476783,-0.061053447,-0.022727797,0.0,-0.08832407,0.22737157,0.3041423,0.0,-0.025371296,-0.0416137,0.011269621,-0.04954835,-0.81707835,0.18711658,0.22909993
Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,Average Hookload kkgf,Total Hookload kkgf,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,EDRT unitless,Pump 1 Stroke Rate 1/min,Total Bit Revolutions unitless,Mud Density In g/cm3.1,Weight on Bit kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,Inverse ROP s/m,Pump 4 Stroke Rate 1/min,Rig Mode unitless,MWD Shock Peak m/s2,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Rate of Penetration (5ft avg) m/h,AJAM_MWD unitless,1/2ft ROP m/h,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,MWD DNI Temperature degC,Average Surface Torque kN.m,Total Downhole RPM rpm,SHK3TM_RT min,Pump 3 Stroke Rate 1/min,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,RNN
-0.041197818,-0.42540374,-0.0128966095,0.0118461,0.11460891,-0.061449368,-0.044513006,-0.1127221,0.016090007,-0.002244235,0.041778952,-0.04957137,0.07182615,-0.002199765,-0.08574584,0.0,-0.06625248,0.07182615,-0.166535,-0.04437038,0.016085822,-0.3698391,-0.04185978,-0.078425094,-0.922523,-0.16344437,-0.044892564,0.0,0.0,-0.0024185376,0.0,0.0,0.015387195,0.0,-0.06789961,0.0350799,0.0,0.04804073,-0.04121119,-0.044707544,0.0,-0.0825631,0.11659362,0.11460891,0.0,-0.046785235,-0.0012055153,-0.045915347,-0.075541794,-0.922523,0.062464055,1.5937587
Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,Average Hookload kkgf,Total Hookload kkgf,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,EDRT unitless,Pump 1 Stroke Rate 1/min,Total Bit Revolutions unitless,Mud Density In g/cm3.1,Weight on Bit kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,Inverse ROP s/m,Pump 4 Stroke Rate 1/min,Rig Mode unitless,MWD Shock Peak m/s2,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Rate of Penetration (5ft avg) m/h,AJAM_MWD unitless,1/2ft ROP m/h,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,MWD DNI Temperature degC,Average Surface Torque kN.m,Total Downhole RPM rpm,SHK3TM_RT min,Pump 3 Stroke Rate 1/min,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,RNN
-0.046786603,-0.15907559,0.0077620023,0.032714177,0.24193433,-0.072323844,-0.050708875,-0.086649515,-0.085817955,-0.00018930953,0.1275322,-0.061415173,0.073613465,-0.0032121555,-0.10022561,0.0,-0.04603592,0.073613465,-0.067125894,-0.050447002,-0.08579488,-0.38430727,-0.02741204,-0.09440866,-0.9637577,-0.075897366,-0.050916377,0.0,0.0,-0.017081266,0.0,0.0,0.011070559,0.0,-0.047474798,0.13560413,0.0,0.13913321,-0.046810307,-0.030395327,0.0,-0.085310414,0.20499715,0.24193433,0.0,-0.03301217,-0.054754015,-0.0071790623,-0.017185614,-0.9637577,0.22028151,1.4874393
Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,Average Hookload kkgf,Total Hookload kkgf,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,EDRT unitless,Pump 1 Stroke Rate 1/min,Total Bit Revolutions unitless,Mud Density In g/cm3.1,Weight on Bit kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,Inverse ROP s/m,Pump 4 Stroke Rate 1/min,Rig Mode unitless,MWD Shock Peak m/s2,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Rate of Penetration (5ft avg) m/h,AJAM_MWD unitless,1/2ft ROP m/h,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,MWD DNI Temperature degC,Average Surface Torque kN.m,Total Downhole RPM rpm,SHK3TM_RT min,Pump 3 Stroke Rate 1/min,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,RNN
-0.0072886674,-0.3560231,-0.1419343,-0.020202097,-0.042992197,0.10322853,-0.019923683,-0.20309097,-0.12761575,-0.010910514,0.6592596,-0.049546022,-0.33311006,0.028199403,-0.19211918,0.0,-0.1005503,-0.33311006,-0.489595,-0.020468727,-0.12757629,-0.36366594,-0.06071582,-0.17687678,-0.9531725,-0.36431047,-0.021447105,0.0,0.0,-0.11767693,0.0,0.0,-0.02298972,0.0,-0.0004944975,0.8370244,0.0,0.69695944,-0.007275683,-0.065102264,0.0,-0.23651649,0.1176572,-0.042992197,0.0,-0.06903499,-0.48228112,-0.06833937,0.1164498,-0.9531725,0.41176862,1.2366283
Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,Average Hookload kkgf,Total Hookload kkgf,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,EDRT unitless,Pump 1 Stroke Rate 1/min,Total Bit Revolutions unitless,Mud Density In g/cm3.1,Weight on Bit kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,Inverse ROP s/m,Pump 4 Stroke Rate 1/min,Rig Mode unitless,MWD Shock Peak m/s2,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Rate of Penetration (5ft avg) m/h,AJAM_MWD unitless,1/2ft ROP m/h,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,MWD DNI Temperature degC,Average Surface Torque kN.m,Total Downhole RPM rpm,SHK3TM_RT min,Pump 3 Stroke Rate 1/min,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,RNN
0.008485287,-0.55526906,-0.18151137,-0.04706144,-0.18046847,0.1358457,0.0049415827,-0.15466669,0.068579435,-0.010834084,0.48881972,-0.018990334,-0.36051223,0.02745168,-0.15380865,0.0,-0.07570895,-0.36051223,-0.554178,0.00023661196,0.06857436,-0.34051487,-0.048131138,-0.1367057,-0.9151605,-0.41674292,-0.00066292944,0.0,0.0,-0.08568003,0.0,0.0,-0.019034058,0.0,0.015352515,0.6256817,0.0,0.5159323,0.008507349,-0.051483806,0.0,-0.17609268,0.020201398,-0.18046847,0.0,-0.054366913,-0.3612056,-0.113930024,0.058967497,-0.9151605,0.13936546,1.8598087
